//Cindy and the Cookie Stealing Ogre
//level3.dat Auto generated by the in-game Editor
player, position, 280, 280
time, 300
tree1, 1920, 480
tree1, 1856, 480
tree1, 1824, 480
tree1, 1792, 480
tree1, 1760, 480
tree1, 1728, 480
tree1, 1696, 480
tree1, 1664, 512
tree1, 1632, 512
tree1, 1600, 512
tree1, 1600, 544
tree1, 1632, 544
tree1, 1664, 544
tree1, 1728, 544
tree1, 1792, 576
tree1, 1824, 576
tree1, 1856, 576
tree1, 1888, 544
tree1, 2336, 352
tree1, 2272, 352
tree1, 2272, 384
tree1, 2240, 384
tree1, 2208, 416
tree1, 2208, 448
tree1, 2208, 480
tree1, 2176, 480
tree1, 2144, 512
tree1, 2112, 512
tree1, 2400, 512
tree1, 2368, 544
tree1, 2336, 544
tree1, 2304, 576
tree1, 2272, 608
tree1, 2240, 608
tree1, 2208, 608
tree1, 2176, 608
tree1, 2112, 608
tree1, 2080, 576
tree1, 2048, 576
tree1, 2144, 352
tree1, 2144, 320
tree1, 2112, 320
tree1, 2112, 288
tree1, 2080, 256
tree1, 2016, 224
tree1, 1984, 192
tree1, 1952, 192
tree1, 1920, 192
tree1, 1888, 192
tree1, 1856, 192
tree1, 1824, 192
tree1, 1792, 224
tree1, 1696, 224
tree1, 1664, 224
tree1, 1632, 224
tree1, 1568, 224
tree1, 1536, 192
tree1, 1504, 192
tree1, 1472, 192
tree1, 1440, 192
tree1, 1440, 352
tree1, 1408, 384
tree1, 1376, 416
tree1, 1344, 448
tree1, 1344, 480
tree1, 1312, 480
tree1, 1440, 576
tree1, 1440, 608
tree1, 1472, 640
tree1, 1568, 672
tree1, 1632, 672
tree1, 1696, 672
tree1, 1728, 672
tree1, 1760, 672
tree1, 1920, 672
tree1, 1952, 704
tree1, 2016, 704
tree1, 2048, 736
tree1, 2144, 832
tree1, 2144, 864
tree1, 2112, 864
tree1, 2080, 864
tree1, 1760, 864
tree1, 1728, 864
tree1, 1696, 864
tree1, 1664, 864
tree1, 1632, 864
tree1, 1600, 1472
tree1, 1600, 1504
tree1, 1632, 1536
tree1, 1632, 1568
tree1, 1632, 1600
tree1, 1632, 1632
tree1, 1664, 1920
tree1, 1664, 1952
tree1, 1664, 1984
tree1, 1696, 2016
tree1, 1696, 2048
tree1, 1728, 2048
tree1, 1696, 2080
tree1, 1568, 2080
tree1, 1536, 2080
tree1, 1504, 2080
tree1, 1440, 2080
tree1, 1408, 2080
tree1, 1376, 2080
tree1, 1280, 1984
tree1, 1248, 1984
tree1, 1248, 2016
tree1, 1920, 1600
tree1, 1984, 1600
tree1, 2048, 1600
tree1, 2112, 1632
tree1, 2176, 1632
tree1, 1984, 1728
tree1, 1952, 1728
tree1, 1888, 1728
tree1, 1856, 1728
tree3, 2400, 1600
tree3, 2400, 1632
tree3, 2400, 1664
tree3, 2368, 1696
tree3, 2208, 1728
tree3, 2176, 1728
tree3, 1952, 992
tree3, 1888, 992
tree3, 1952, 1152
tree3, 2048, 1344
tree3, 2016, 1344
tree3, 1984, 1344
tree3, 1920, 1344
tree3, 1408, 928
tree3, 1440, 960
block4, 1504, 768
block4, 1536, 768
block4, 1568, 768
block4, 1600, 768
block4, 1632, 768
block4, 1664, 768
block4, 1696, 768
block4, 1728, 768
block4, 1760, 768
block4, 1792, 768
block4, 1824, 768
block4, 1856, 768
block4, 1888, 768
block4, 1920, 768
block4, 1952, 768
block4, 1984, 768
block4, 2016, 768
block4, 2048, 768
block4, 2080, 768
block4, 2112, 768
block4, 2144, 768
block4, 2176, 768
block4, 2208, 768
block4, 2240, 768
block4, 2272, 768
block4, 2304, 768
block4, 2336, 768
block4, 2368, 768
block4, 2400, 768
block4, 2432, 768
block4, 2464, 768
block4, 2496, 768
block4, 2528, 768
block4, 2112, 736
block4, 2144, 736
block4, 2176, 736
block4, 2272, 736
block4, 2304, 736
block4, 2368, 736
block4, 2400, 736
block4, 2432, 736
block4, 2464, 736
block4, 2496, 736
block4, 2528, 736
block4, 2240, 736
block4, 2208, 736
block4, 2336, 736
block4, 2016, 832
block4, 1984, 832
block4, 1952, 832
block4, 1920, 832
block4, 1888, 832
block4, 1856, 832
block4, 1824, 832
block4, 1792, 832
block4, 1760, 832
block4, 1728, 832
block4, 1696, 832
block4, 1664, 832
block4, 1632, 832
block4, 1600, 832
block4, 1568, 832
block4, 2048, 832
block4, 2080, 832
block4, 1504, 800
block4, 1504, 832
block4, 1504, 864
block4, 1504, 896
block4, 1504, 928
block4, 1504, 960
block4, 1504, 992
block4, 1504, 1024
block4, 1504, 1056
block4, 1504, 1088
block4, 1504, 1120
block4, 1504, 1152
block4, 1504, 1184
block4, 1568, 864
block4, 1568, 896
block4, 1568, 928
block4, 1568, 960
block4, 1568, 992
block4, 1568, 1024
block4, 1568, 1056
block4, 1568, 1088
block4, 1568, 1120
block4, 1568, 1152
block4, 1568, 1184
block4, 1568, 1216
block4, 1568, 1248
block4, 1568, 1280
block4, 1568, 1312
block4, 1568, 1344
block4, 1568, 1376
block4, 1568, 1408
block4, 1568, 1440
block4, 1568, 1472
block4, 1568, 1504
block4, 1568, 1536
block4, 1504, 1216
block4, 1504, 1248
block4, 1504, 1312
block4, 1504, 1344
block4, 1504, 1376
block4, 1504, 1408
block4, 1504, 1440
block4, 1472, 1440
block4, 1472, 1472
block4, 1472, 1504
block4, 1504, 1280
block4, 1504, 1472
block4, 1504, 1504
block4, 1504, 1536
block4, 1504, 1568
block4, 1504, 1600
block4, 1504, 1632
block4, 1504, 1664
block4, 1504, 1696
block4, 1504, 1728
block4, 1568, 1568
block4, 1568, 1600
block4, 1568, 1632
block4, 1568, 1664
block4, 1568, 1696
block4, 1568, 1728
block4, 1568, 1760
block4, 1568, 1792
block4, 1568, 1824
block4, 1568, 1856
block4, 1568, 1984
block4, 1568, 2144
block4, 1568, 2176
block4, 1568, 2208
block4, 1568, 2240
block4, 1568, 2272
block4, 1568, 2304
block4, 1568, 2336
block4, 1568, 2368
block4, 1664, 2272
block4, 1664, 2304
block4, 1664, 2336
block4, 1664, 2368
block4, 1760, 2304
block4, 1760, 2336
block4, 1760, 2368
block4, 1760, 2400
block4, 1760, 2432
block4, 1760, 2464
block4, 1856, 2272
block4, 1856, 2304
block4, 1856, 2336
block4, 1856, 2368
block4, 1856, 2400
block4, 1856, 2432
block4, 1824, 2304
block4, 1824, 2336
block4, 1824, 2368
block4, 1824, 2400
block4, 1824, 2432
block4, 1728, 1856
block4, 1728, 1824
block4, 1728, 1792
block4, 1728, 1760
block4, 1728, 1728
block1, 1920, 1856
block1, 1920, 1824
block1, 1920, 1792
block1, 2272, 1696
block1, 2272, 1728
block1, 2272, 1760
block1, 2272, 1792
block1, 2272, 1824
block1, 2272, 1856
block1, 2272, 1888
block1, 2272, 1920
block1, 2272, 1952
block1, 1664, 1440
block1, 1728, 1440
block1, 1792, 1440
block1, 1856, 1440
block1, 1920, 1440
block1, 1952, 1440
block1, 1984, 1440
block1, 2016, 1440
block1, 1696, 1440
block1, 1760, 1440
block1, 1824, 1440
block1, 1888, 1440
block1, 1696, 960
block1, 1696, 992
block1, 1696, 1024
block1, 1696, 1056
block1, 1696, 1088
block1, 1696, 1120
block1, 1696, 1152
block1, 1696, 1184
block1, 1696, 1216
block1, 1696, 1248
block1, 1696, 1280
block1, 1696, 1344
block1, 1696, 1376
block1, 1696, 1312
block1, 1664, 1376
block1, 1664, 1344
block1, 1664, 1312
block1, 1664, 1280
block1, 1664, 1248
block1, 1664, 1216
block1, 1664, 1184
block1, 1664, 1152
block1, 1664, 960
block1, 1664, 992
block1, 1664, 1024
block1, 1664, 1056
block1, 1664, 1088
block1, 1664, 1120
block1, 1664, 896
block1, 1728, 896
block1, 1760, 896
block1, 1792, 896
block1, 1824, 896
block1, 1856, 896
block1, 1696, 896
block1, 1888, 896
block1, 1920, 896
block1, 1952, 896
block1, 1984, 896
block1, 2016, 896
block1, 2048, 896
block1, 2080, 896
block1, 2112, 896
block1, 2144, 896
block1, 2176, 896
block1, 2208, 896
block1, 2240, 896
block1, 2272, 896
block1, 2304, 896
block1, 2336, 896
block1, 2368, 896
block1, 2400, 896
block1, 2432, 896
block1, 2464, 896
block1, 2496, 896
block1, 2528, 896
block1, 2048, 864
block1, 2016, 864
block1, 1984, 864
block1, 1952, 864
block1, 1920, 864
block1, 1792, 864
block1, 1824, 864
block1, 1856, 864
block1, 1888, 864
block1, 1600, 864
block1, 1600, 896
block1, 1600, 928
block1, 1600, 960
block1, 1600, 992
block1, 1600, 1024
block1, 1600, 1056
block1, 1632, 896
block1, 1632, 928
block1, 1632, 960
block1, 1632, 992
block1, 1632, 1024
block1, 1632, 1056
rocket, 1632, 1088
rocket, 2432, 832
block3, 2208, 864
block3, 2272, 864
block3, 2304, 864
block3, 2336, 864
block3, 2368, 864
block3, 2400, 864
block3, 2432, 864
block3, 2464, 864
block3, 2496, 864
block3, 2528, 864
block3, 2528, 832
block3, 2496, 832
block3, 2464, 832
block3, 2400, 832
block3, 2368, 832
block3, 2336, 832
block3, 2304, 832
block3, 2272, 832
block3, 2240, 832
block3, 2208, 832
block3, 2176, 832
block3, 2176, 864
block3, 2240, 864
block3, 2112, 832
block3, 1600, 1088
block3, 1600, 1120
block3, 1600, 1152
block3, 1600, 1184
block3, 1600, 1216
block3, 1600, 1248
block3, 1632, 1152
block3, 1632, 1184
block3, 1632, 1216
block3, 1632, 1248
block3, 1632, 1280
block3, 1632, 1312
block3, 1632, 1344
block3, 1632, 1376
block3, 1632, 1408
block3, 1632, 1440
block3, 1600, 1440
block3, 1600, 1408
block3, 1600, 1376
block3, 1600, 1344
block3, 1600, 1312
block3, 1600, 1280
block3, 1632, 1120
block3, 2048, 1440
block3, 2080, 1440
block3, 2112, 1440
block3, 2144, 1440
block3, 2176, 1440
block3, 2208, 1440
block3, 2240, 1440
block3, 2272, 1440
block3, 2304, 1440
block3, 2336, 1440
block3, 2368, 1440
block3, 2400, 1440
block3, 2432, 1440
block3, 2464, 1440
block3, 2496, 1440
block3, 2528, 1440
block3, 2528, 1472
block3, 2496, 1472
block3, 2464, 1472
block3, 2432, 1472
block3, 2400, 1472
block3, 2368, 1472
block3, 2336, 1472
block3, 2304, 1472
block3, 2272, 1472
block3, 2240, 1472
block3, 2208, 1472
block3, 2176, 1472
block3, 2144, 1472
block3, 2112, 1472
block3, 2080, 1472
block3, 2048, 1472
block3, 1632, 1472
block3, 1664, 1472
block3, 1696, 1472
block3, 1728, 1472
block3, 1760, 1472
block3, 1792, 1472
block3, 1824, 1472
block3, 1856, 1472
block3, 1888, 1472
block3, 1920, 1472
block3, 1952, 1472
block3, 1984, 1472
block3, 2016, 1472
elf, 512, 416, 34
elf, 608, 288, 32
elf, 640, 480, 27
elf, 224, 544, 41
elf, 96, 384, 42
elf, 64, 64, 35
elf, 64, 192, 36
elf, 224, 160, 34
elf, 768, 640, 24
elf, 576, 640, 38
elf, 608, 800, 39
elf, 512, 736, 27
elf, 96, 800, 42
elf, 64, 960, 29
elf, 704, 1088, 15
elf, 256, 1408, 35
elf, 416, 1408, 42
fairy, 384, 1152, 68
fairy, 704, 1184, 51
fairy, 608, 1280, 51
fairy, 576, 1120, 36
fairy, 640, 1088, 39
fairy, 704, 928, 51
fairy, 704, 768, 53
fairy, 896, 576, 72
fairy, 1024, 544, 71
fairy, 992, 320, 39
fairy, 1088, 96, 67
fairy, 1152, 224, 42
fairy, 1152, 480, 37
fairy, 1344, 608, 53
rocket, 2272, 96
rocket, 2144, 64
rocket, 2144, 96
rocket, 2272, 192
rocket, 1792, 640
rocket, 1984, 480
flamethrower, 2080, 384
ammo_shotgun, 1664, 96
ammo_machinegun, 1920, 256
shotgun, 2400, 416
pistol, 2048, 640
fairy, 1312, 64, 55
fairy, 1280, 64, 64
fairy, 1280, 96, 76
fairy, 1280, 128, 54
fairy, 1280, 160, 58
fairy, 1504, 352, 63
fairy, 1504, 384, 42
fairy, 1472, 384, 36
fairy, 1472, 416, 64
fairy, 1472, 448, 79
fairy, 1440, 448, 47
fairy, 1440, 480, 63
fairy, 1408, 480, 46
fairy, 1216, 768, 72
fairy, 1248, 768, 80
fairy, 1280, 768, 35
fairy, 1312, 768, 82
fairy, 1344, 768, 69
fairy, 1344, 800, 72
fairy, 1376, 800, 73
fairy, 1408, 832, 70
fairy, 1408, 864, 64
fairy, 1376, 1344, 43
fairy, 1344, 1344, 37
fairy, 1312, 1344, 49
fairy, 1248, 1344, 77
fairy, 1184, 1344, 45
fairy, 1120, 1376, 35
fairy, 1088, 1376, 84
fairy, 1088, 1408, 50
fairy, 1056, 1440, 40
fairy, 1056, 1472, 70
fairy, 1088, 1472, 79
fairy, 1152, 1664, 71
fairy, 1120, 1664, 39
fairy, 1120, 1632, 78
fairy, 1088, 1632, 80
fairy, 1056, 1632, 77
fairy, 992, 1632, 70
fairy, 960, 1632, 40
fairy, 928, 1632, 68
fairy, 864, 1632, 44
fairy, 800, 1632, 63
fairy, 768, 1632, 81
fairy, 736, 1632, 48
fairy, 736, 1664, 75
fairy, 704, 1696, 51
fairy, 672, 1696, 81
fairy, 672, 1728, 72
fairy, 672, 1760, 80
fairy, 672, 1792, 62
fairy, 672, 1824, 73
fairy, 672, 1856, 62
fairy, 704, 1856, 51
fairy, 1152, 1888, 36
fairy, 1152, 1920, 35
fairy, 1184, 1952, 59
fairy, 1184, 1984, 67
fairy, 992, 2304, 69
fairy, 992, 2368, 69
fairy, 992, 2400, 37
fairy, 960, 2432, 37
fairy, 960, 2464, 39
fairy, 928, 2464, 71
fairy, 896, 2496, 59
fairy, 736, 2400, 38
fairy, 736, 2368, 49
fairy, 736, 2336, 73
fairy, 736, 2304, 36
fairy, 704, 2272, 62
fairy, 704, 2240, 79
fairy, 672, 2208, 50
fairy, 256, 2144, 76
fairy, 288, 2176, 84
fairy, 320, 2208, 68
fairy, 352, 2240, 35
fairy, 384, 2240, 35
fairy, 416, 2240, 84
fairy, 448, 2240, 39
fairy, 448, 2272, 39
fairy, 2240, 2112, 45
fairy, 2240, 2144, 67
fairy, 2240, 2176, 51
fairy, 2208, 2208, 35
fairy, 2176, 2240, 61
fairy, 2176, 2272, 53
fairy, 2144, 2272, 73
fairy, 2112, 2304, 77
fairy, 2080, 2304, 51
fairy, 2048, 2336, 70
fairy, 2016, 2336, 61
fairy, 2016, 2368, 82
fairy, 2208, 2400, 41
fairy, 2240, 2368, 43
fairy, 2272, 2368, 81
fairy, 2304, 2368, 72
fairy, 2304, 2336, 67
fairy, 2336, 2304, 73
fairy, 2368, 2272, 42
fairy, 2368, 2240, 55
fairy, 2400, 2176, 69
fairy, 2400, 2144, 64
fairy, 2400, 2112, 58
fairy, 2432, 2080, 74
fairy, 2432, 2048, 75
fairy, 2432, 2016, 46
fairy, 2304, 1536, 61
fairy, 2304, 1568, 38
fairy, 2272, 1568, 46
fairy, 2240, 1568, 43
fairy, 2176, 1568, 70
fairy, 2016, 1536, 58
fairy, 1984, 1536, 61
fairy, 1952, 1536, 74
fairy, 1920, 1536, 42
fairy, 1888, 1536, 60
fairy, 1856, 1536, 38
fairy, 1824, 1568, 62
fairy, 1792, 1568, 52
fairy, 1792, 1600, 65
fairy, 1792, 1632, 53
fairy, 1792, 1664, 39
fairy, 1952, 1664, 68
fairy, 1984, 1664, 40
elf, 2112, 1696, 43
elf, 2080, 1728, 13
elf, 2080, 1760, 24
elf, 2080, 1792, 15
elf, 2112, 1792, 14
elf, 2112, 1824, 23
elf, 2144, 1824, 34
elf, 2368, 1504, 13
elf, 2368, 1536, 10
elf, 2368, 1568, 35
elf, 2368, 1600, 33
elf, 2336, 1600, 29
elf, 2336, 1632, 33
elf, 2368, 1216, 39
elf, 2368, 1248, 40
elf, 2368, 1280, 36
elf, 2304, 1344, 39
elf, 2272, 1344, 22
elf, 2240, 1344, 21
elf, 2208, 1344, 27
elf, 2176, 1344, 19
elf, 2176, 1376, 22
elf, 2208, 1376, 40
elf, 2240, 1376, 27
elf, 2304, 1376, 21
elf, 2336, 1376, 39
elf, 2176, 1152, 39
elf, 1792, 1312, 29
elf, 1792, 1280, 27
elf, 1792, 1248, 36
elf, 1792, 1184, 35
elf, 2496, 1024, 11
elf, 2496, 1056, 29
elf, 2496, 1088, 31
elf, 2496, 1120, 13
elf, 2528, 1120, 43
elf, 2304, 960, 30
elf, 2272, 960, 43
elf, 2240, 960, 12
elf, 2208, 960, 32
elf, 2400, 1024, 30
elf, 2400, 1056, 23
elf, 2400, 1088, 35
elf, 2400, 1120, 13
elf, 1728, 736, 13
elf, 1696, 736, 39
elf, 1664, 736, 30
elf, 1600, 704, 41
elf, 1536, 704, 36
elf, 1504, 704, 40
elf, 1472, 704, 42
elf, 1440, 704, 24
elf, 1248, 832, 38
elf, 1216, 832, 41
elf, 1184, 832, 18
elf, 1120, 800, 34
elf, 1088, 800, 20
elf, 1088, 768, 30
elf, 1088, 736, 33
elf, 1088, 704, 32
elf, 1088, 672, 38
elf, 1088, 640, 42
elf, 1152, 576, 19
elf, 1184, 544, 18
elf, 992, 64, 39
elf, 960, 96, 31
elf, 960, 128, 36
elf, 992, 160, 18
elf, 1024, 160, 12
elf, 1184, 384, 10
elf, 1216, 416, 12
elf, 1216, 448, 20
elf, 1248, 480, 43
elf, 1440, 1152, 29
elf, 1440, 1184, 11
elf, 1440, 1216, 37
elf, 1440, 1312, 34
witch, 960, 704, 117
witch, 928, 736, 64
witch, 896, 736, 72
witch, 864, 768, 129
witch, 832, 800, 121
witch, 608, 896, 85
witch, 608, 928, 85
witch, 608, 960, 73
witch, 576, 992, 111
witch, 576, 1024, 101
witch, 352, 928, 110
witch, 352, 960, 126
witch, 320, 992, 84
witch, 32, 864, 104
witch, 64, 896, 76
witch, 192, 800, 110
witch, 192, 768, 86
witch, 256, 768, 61
witch, 320, 768, 76
witch, 352, 768, 80
witch, 608, 1536, 129
witch, 576, 1568, 105
witch, 512, 1600, 95
witch, 480, 1632, 71
witch, 448, 1664, 90
witch, 320, 2048, 83
witch, 288, 2048, 71
witch, 256, 2048, 61
witch, 256, 2080, 113
witch, 224, 2080, 117
witch, 224, 2112, 105
witch, 192, 2272, 83
witch, 224, 2304, 102
witch, 256, 2304, 118
witch, 288, 2304, 114
witch, 768, 1984, 126
witch, 800, 2016, 106
witch, 832, 2016, 120
witch, 864, 2048, 126
witch, 896, 2048, 84
witch, 1344, 2368, 118
witch, 1344, 2400, 111
witch, 1376, 2432, 64
witch, 1408, 2432, 117
witch, 1696, 2496, 85
witch, 2112, 2368, 79
witch, 2080, 2400, 113
witch, 2016, 2432, 116
witch, 1984, 2464, 92
witch, 1952, 2464, 110
witch, 1696, 1568, 69
witch, 1696, 1600, 74
witch, 2080, 960, 105
witch, 2048, 960, 96
witch, 2016, 960, 63
witch, 1952, 960, 97
witch, 1920, 960, 91
witch, 2112, 1376, 78
witch, 2080, 1376, 115
witch, 1984, 1376, 102
witch, 1984, 1152, 108
witch, 1984, 1184, 90
witch, 2368, 1312, 64
witch, 2400, 1344, 100
witch, 2368, 480, 85
witch, 2336, 480, 110
witch, 2304, 480, 98
witch, 2272, 512, 89
witch, 2400, 160, 100
witch, 2400, 128, 84
witch, 2400, 96, 114
witch, 2368, 96, 81
witch, 2368, 64, 127
witch, 2336, 64, 73
witch, 2336, 32, 73
witch, 2304, 32, 72
witch, 2272, 32, 113
witch, 2240, 32, 124
witch, 2112, 64, 114
witch, 2112, 96, 64
witch, 2112, 128, 61
witch, 2112, 160, 108
witch, 2112, 192, 61
witch, 2112, 224, 82
witch, 2144, 256, 127
witch, 2176, 288, 113
witch, 2208, 320, 97
witch, 2240, 320, 68
witch, 2272, 352, 124
witch, 2304, 352, 93
rocket, 2176, 192
rocket, 2304, 256
rocket, 2336, 256
rocket, 2336, 160
rocket, 2208, 128
rocket, 2272, 256
rocket, 2400, 256
rocket, 2464, 96
rocket, 2464, 128
rocket, 2496, 256
rocket, 2400, 320
witch, 2048, 32, 104
witch, 2016, 32, 95
witch, 2016, 64, 64
witch, 1984, 64, 96
witch, 1952, 96, 106
witch, 1760, 32, 67
witch, 1728, 0, 79
witch, 1696, 0, 86
witch, 1632, 0, 75
witch, 1568, 0, 114
witch, 1536, 0, 66
witch, 1504, 0, 102
witch, 1472, 32, 101
witch, 1472, 64, 79
witch, 1440, 64, 115
witch, 1568, 96, 82
witch, 1568, 128, 82
witch, 1600, 128, 70
witch, 1632, 160, 79
witch, 1696, 160, 95
witch, 1728, 160, 103
witch, 1792, 160, 75
witch, 1824, 160, 81
witch, 1824, 128, 128
witch, 1408, 256, 99
witch, 1440, 288, 105
witch, 1472, 288, 123
witch, 1504, 288, 110
witch, 2048, 480, 93
witch, 2016, 544, 60
witch, 1984, 544, 87
witch, 1984, 608, 102
witch, 1952, 640, 98
witch, 1888, 448, 113
witch, 1856, 416, 68
witch, 1792, 416, 74
witch, 1760, 416, 84
witch, 1056, 288, 60
witch, 1056, 320, 105
witch, 1056, 352, 62
witch, 1024, 384, 79
witch, 992, 416, 83
witch, 960, 416, 127
witch, 928, 416, 103
witch, 480, 512, 92
witch, 672, 544, 72
witch, 32, 480, 77

